_id,name,slug,description,price,currency,stock,weight,category,imageUrls,isActive,isDeleted,brand,createdBy,reviews,averageRating,ratingCount,specification,keyFeatures,offerPrice,colorOptions,attributes,variants,hasVariants,createdAt,updatedAt
b2e6b5abff0b1f03c4a91315,Vivo V30 5G,vivo-v30-5g,Aura Light. 7.45mm slim. 50MP selfie.,49999,bdt,0,0.186,94248725814cc4936439c7ba,[],true,false,be595310737b2a40564fa5a0,56bfefe8c01343573320999b,"[""c3f940342eb45e5d2ccb8111"",""4c326da68e7b01805f90169f"",""b36ace5633321c7e9b505744"",""edb8c59a8a9f22216ebbce81"",""e946eab6d3f35f06fea9599e"",""030eefb7e4bd9e8af6964886"",""81aaf258b5c3cf7fa8d3eea2""]",4.7,7,"[{""key"":""Display"",""value"":""6.78\"" AMOLED 120Hz""},{""key"":""Chipset"",""value"":""Snapdragon 7 Gen 3""},{""key"":""Camera"",""value"":""50MP + 50MP selfie""},{""key"":""Battery"",""value"":""5000 mAh""}]","[""Aura Light"",""7.45mm slim"",""50MP selfie""]",,"[{""name"":""Noble Black"",""hex"":""#2b2b2e""},{""name"":""Bloom White"",""hex"":""#f2eef0""},{""name"":""Waving Aqua"",""hex"":""#9fd8d9""}]","[{""key"":""Storage"",""values"":[""256GB"",""512GB""]}]","[{""sku"":""VIVOV305-NOBLEB-256GB-FWDCDH"",""attributes"":{""Color"":""Noble Black"",""Storage"":""256GB""},""price"":49999,""stock"":20,""imageUrls"":[],""isActive"":true},{""sku"":""VIVOV305-NOBLEB-512GB-ULS83L"",""attributes"":{""Color"":""Noble Black"",""Storage"":""512GB""},""price"":55999,""stock"":12,""imageUrls"":[],""isActive"":true},{""sku"":""VIVOV305-BLOOMW-256GB-JFAJG2"",""attributes"":{""Color"":""Bloom White"",""Storage"":""256GB""},""price"":49999,""stock"":10,""imageUrls"":[],""isActive"":true},{""sku"":""VIVOV305-WAVING-256GB-YJTDA3"",""attributes"":{""Color"":""Waving Aqua"",""Storage"":""256GB""},""price"":49999,""stock"":6,""imageUrls"":[],""isActive"":true}]",true,2026-02-13T10:00:00.000Z,2026-08-15T16:45:41.168Z
2637fcb38bdd3b2488cbb1b1,OnePlus 12,oneplus-12,Hasselblad. 100W charging. 2K display.,129999,bdt,0,0.22,94248725814cc4936439c7ba,[],true,false,86f998e9448114eb81198521,56bfefe8c01343573320999b,"[""a0ae2852098e170529c75c28"",""d229646e4236e42a80b6d4fc""]",5,2,"[{""key"":""Display"",""value"":""6.82\"" 2K AMOLED 120Hz""},{""key"":""Chipset"",""value"":""Snapdragon 8 Gen 3""},{""key"":""Camera"",""value"":""50MP Hasselblad triple""},{""key"":""Battery"",""value"":""5400 mAh""}]","[""Hasselblad"",""100W charging"",""2K display""]",,"[{""name"":""Flowy Emerald"",""hex"":""#1d8a73""},{""name"":""Silky Black"",""hex"":""#2f2f31""}]","[{""key"":""Storage"",""values"":[""256GB"",""512GB""]}]","[{""sku"":""ONEPLUS1-FLOWYE-256GB-WPVCSM"",""attributes"":{""Color"":""Flowy Emerald"",""Storage"":""256GB""},""price"":129999,""stock"":14,""imageUrls"":[],""isActive"":true},{""sku"":""ONEPLUS1-FLOWYE-512GB-T83CSM"",""attributes"":{""Color"":""Flowy Emerald"",""Storage"":""512GB""},""price"":144999,""stock"":10,""imageUrls"":[],""isActive"":true},{""sku"":""ONEPLUS1-SILKYB-256GB-G8TDER"",""attributes"":{""Color"":""Silky Black"",""Storage"":""256GB""},""price"":129999,""stock"":14,""imageUrls"":[],""isActive"":true}]",true,2026-02-14T10:00:00.000Z,2026-08-15T16:45:41.168Z
53d3431af56932ff5b4291f9,Xiaomi 14,xiaomi-14,Leica camera. Compact. 90W charging.,99999,bdt,0,0.193,94248725814cc4936439c7ba,[],true,false,2e77e394ba32867044602958,56bfefe8c01343573320999b,"[""8f890c899228b8e5306f21bd"",""75c00a8e8f0f2bd5bbd3856a"",""8f867d99a47220cae802f0e7"",""6de6f15f1a591daab7013b19"",""28b197958081ebb38b448c46""]",4.6,5,"[{""key"":""Display"",""value"":""6.36\"" AMOLED 120Hz""},{""key"":""Chipset"",""value"":""Snapdragon 8 Gen 3""},{""key"":""Camera"",""value"":""50MP Leica triple""},{""key"":""Battery"",""value"":""4610 mAh""}]","[""Leica camera"",""Compact"",""90W charging""]",,"[{""name"":""Black"",""hex"":""#1c1c1e""},{""name"":""White"",""hex"":""#f1f1f3""}]","[{""key"":""Storage"",""values"":[""256GB"",""512GB""]}]","[{""sku"":""XIAOMI14-BLACK-256GB-BSCXZK"",""attributes"":{""Color"":""Black"",""Storage"":""256GB""},""price"":99999,""stock"":18,""imageUrls"":[],""isActive"":true},{""sku"":""XIAOMI14-BLACK-512GB-FUP5HV"",""attributes"":{""Color"":""Black"",""Storage"":""512GB""},""price"":109999,""stock"":10,""imageUrls"":[],""isActive"":true},{""sku"":""XIAOMI14-WHITE-256GB-J6HCAD"",""attributes"":{""Color"":""White"",""Storage"":""256GB""},""price"":99999,""stock"":14,""imageUrls"":[],""isActive"":true}]",true,2026-02-15T10:00:00.000Z,2026-08-15T16:45:41.168Z
a7b53e22a23ab5ee50c372d4,Apple iPhone 14 128GB,apple-iphone-14-128gb,Crash Detection. 5G. Ceramic Shield.,74999,bdt,0,0.172,94248725814cc4936439c7ba,[],true,false,e2def2d4f7001e0f15883679,56bfefe8c01343573320999b,"[""703e155ecfc8643c03f087db"",""801114898865a301d602494b"",""6c0f1d39fcd38c8d234a6122"",""cf47677b094701969fd35990"",""91a52bfb4dda42f25bd7ec10"",""fad58f12d8fcef9685112935"",""9d85dbfd5fd83e11c091113c"",""68fd6f5d6039a45c376600f7""]",4,8,"[{""key"":""Display"",""value"":""6.1\"" Super Retina XDR""},{""key"":""Chipset"",""value"":""Apple A15 Bionic""},{""key"":""Camera"",""value"":""12MP + 12MP dual""},{""key"":""Battery"",""value"":""3279 mAh""}]","[""Crash Detection"",""5G"",""Ceramic Shield""]","{""type"":""flat"",""value"":5000,""startAt"":""2026-08-01T00:00:00.000Z"",""endAt"":""2026-08-31T23:59:59.000Z"",""isActive"":true}","[{""name"":""Midnight"",""hex"":""#2e3032""},{""name"":""Starlight"",""hex"":""#f4f1ea""},{""name"":""Blue"",""hex"":""#5f8ab3""}]","[{""key"":""Storage"",""values"":[""128GB"",""256GB""]}]","[{""sku"":""APPLEIPH-MIDNIG-128GB-BGJQ9Q"",""attributes"":{""Color"":""Midnight"",""Storage"":""128GB""},""price"":74999,""stock"":12,""imageUrls"":[],""isActive"":true},{""sku"":""APPLEIPH-MIDNIG-256GB-C4TN67"",""attributes"":{""Color"":""Midnight"",""Storage"":""256GB""},""price"":84999,""stock"":8,""imageUrls"":[],""isActive"":true},{""sku"":""APPLEIPH-STARLI-128GB-JF7M4L"",""attributes"":{""Color"":""Starlight"",""Storage"":""128GB""},""price"":74999,""stock"":8,""imageUrls"":[],""isActive"":true},{""sku"":""APPLEIPH-BLUE-128GB-8MJUED"",""attributes"":{""Color"":""Blue"",""Storage"":""128GB""},""price"":74999,""stock"":5,""imageUrls"":[],""isActive"":true}]",true,2026-02-16T10:00:00.000Z,2026-08-15T16:45:41.168Z
1d91bcc47ff9c6ea8ce6d60d,Samsung Galaxy Z Flip5,samsung-galaxy-z-flip5,FlexWindow. Compact fold. IPX8.,139999,bdt,0,0.187,94248725814cc4936439c7ba,[],true,false,4dfb472f98c421de247801b3,56bfefe8c01343573320999b,"[""c1d9a433fe7ca32908dcf01b"",""306d4040949a92ae0959ede1"",""7718a1980ed31f5fcd9306cc""]",4.3,3,"[{""key"":""Display"",""value"":""6.7\"" Foldable AMOLED 120Hz""},{""key"":""Chipset"",""value"":""Snapdragon 8 Gen 2""},{""key"":""Camera"",""value"":""12MP + 12MP dual""},{""key"":""Battery"",""value"":""3700 mAh""}]","[""FlexWindow"",""Compact fold"",""IPX8""]",,"[{""name"":""Mint"",""hex"":""#b9e4c9""},{""name"":""Lavender"",""hex"":""#b3a7d6""},{""name"":""Graphite"",""hex"":""#4b4b50""}]","[{""key"":""Storage"",""values"":[""256GB"",""512GB""]}]","[{""sku"":""SAMSUNGG-MINT-256GB-WF83AF"",""attributes"":{""Color"":""Mint"",""Storage"":""256GB""},""price"":139999,""stock"":8,""imageUrls"":[],""isActive"":true},{""sku"":""SAMSUNGG-MINT-512GB-EAFNPW"",""attributes"":{""Color"":""Mint"",""Storage"":""512GB""},""price"":154999,""stock"":4,""imageUrls"":[],""isActive"":true},{""sku"":""SAMSUNGG-LAVEND-256GB-TXSXNJ"",""attributes"":{""Color"":""Lavender"",""Storage"":""256GB""},""price"":139999,""stock"":6,""imageUrls"":[],""isActive"":true},{""sku"":""SAMSUNGG-GRAPHI-256GB-M73PLP"",""attributes"":{""Color"":""Graphite"",""Storage"":""256GB""},""price"":139999,""stock"":4,""imageUrls"":[],""isActive"":true}]",true,2026-03-10T10:00:00.000Z,2026-08-15T16:45:41.168Z
5f0ff835f6a6a6456c1ef950,Vivo Y36 5G,vivo-y36-5g,50MP camera. 5000mAh. 90Hz.,23999,bdt,0,0.202,94248725814cc4936439c7ba,[],true,false,be595310737b2a40564fa5a0,56bfefe8c01343573320999b,[],0,0,"[{""key"":""Display"",""value"":""6.64\"" LCD 90Hz""},{""key"":""Chipset"",""value"":""Dimensity 6020""},{""key"":""Camera"",""value"":""50MP main""},{""key"":""Battery"",""value"":""5000 mAh""}]","[""50MP camera"",""5000mAh"",""90Hz""]",,"[{""name"":""Mystic Black"",""hex"":""#2a2a2d""},{""name"":""Glitter Aqua"",""hex"":""#7fd0d8""}]","[{""key"":""Storage"",""values"":[""128GB"",""256GB""]}]","[{""sku"":""VIVOY365-MYSTIC-128GB-7FP834"",""attributes"":{""Color"":""Mystic Black"",""Storage"":""128GB""},""price"":23999,""stock"":30,""imageUrls"":[],""isActive"":true},{""sku"":""VIVOY365-MYSTIC-256GB-ZQWP2X"",""attributes"":{""Color"":""Mystic Black"",""Storage"":""256GB""},""price"":26999,""stock"":20,""imageUrls"":[],""isActive"":true},{""sku"":""VIVOY365-GLITTE-128GB-52TAVR"",""attributes"":{""Color"":""Glitter Aqua"",""Storage"":""128GB""},""price"":23999,""stock"":20,""imageUrls"":[],""isActive"":true}]",true,2026-03-11T10:00:00.000Z,2026-08-15T16:45:41.168Z
101373a273381d5928087fd9,OnePlus Nord CE 3,oneplus-nord-ce-3,80W SUPERVOOC. 108MP. 120Hz.,34999,bdt,0,0.184,94248725814cc4936439c7ba,[],true,false,86f998e9448114eb81198521,56bfefe8c01343573320999b,[],0,0,"[{""key"":""Display"",""value"":""6.7\"" AMOLED 120Hz""},{""key"":""Chipset"",""value"":""Snapdragon 782G""},{""key"":""Camera"",""value"":""108MP + 2MP macro""},{""key"":""Battery"",""value"":""5000 mAh""}]","[""80W SUPERVOOC"",""108MP"",""120Hz""]",,"[{""name"":""Gray Shimmer"",""hex"":""#5d5d61""},{""name"":""Aqua Surge"",""hex"":""#4fb3c9""}]","[{""key"":""Storage"",""values"":[""128GB"",""256GB""]}]","[{""sku"":""ONEPLUSN-GRAYSH-128GB-BKZLNK"",""attributes"":{""Color"":""Gray Shimmer"",""Storage"":""128GB""},""price"":34999,""stock"":22,""imageUrls"":[],""isActive"":true},{""sku"":""ONEPLUSN-GRAYSH-256GB-GMLTTT"",""attributes"":{""Color"":""Gray Shimmer"",""Storage"":""256GB""},""price"":37999,""stock"":15,""imageUrls"":[],""isActive"":true},{""sku"":""ONEPLUSN-AQUASU-128GB-NBXS5H"",""attributes"":{""Color"":""Aqua Surge"",""Storage"":""128GB""},""price"":34999,""stock"":15,""imageUrls"":[],""isActive"":true}]",true,2026-03-12T10:00:00.000Z,2026-08-15T16:45:41.168Z
b55b669cad30d4d1a4d7798d,Apple iPad Air (M2) 11-inch,apple-ipad-air-m2-11-inch,M2. Apple Pencil Pro. 5G (cellular).,79999,bdt,0,0.462,37fff4427a374411726b6f92,[],true,false,e2def2d4f7001e0f15883679,56bfefe8c01343573320999b,[],0,0,"[{""key"":""Display"",""value"":""11\"" Liquid Retina""},{""key"":""Chipset"",""value"":""Apple M2""},{""key"":""Camera"",""value"":""12MP front + 12MP rear""},{""key"":""Battery"",""value"":""Up to 10h video""}]","[""M2"",""Apple Pencil Pro"",""5G (cellular)""]",,"[{""name"":""Blue"",""hex"":""#7b9fd4""},{""name"":""Space Gray"",""hex"":""#3a3a3c""}]","[{""key"":""Storage"",""values"":[""128GB"",""256GB""]},{""key"":""Connectivity"",""values"":[""Wi-Fi"",""Wi-Fi + Cellular""]}]","[{""sku"":""APPLEIPA-BLUE-128GB-WIFI-ENV3U4"",""attributes"":{""Color"":""Blue"",""Storage"":""128GB"",""Connectivity"":""Wi-Fi""},""price"":79999,""stock"":6,""imageUrls"":[],""isActive"":true},{""sku"":""APPLEIPA-BLUE-256GB-WIFI-K64MDG"",""attributes"":{""Color"":""Blue"",""Storage"":""256GB"",""Connectivity"":""Wi-Fi""},""price"":91999,""stock"":4,""imageUrls"":[],""isActive"":true},{""sku"":""APPLEIPA-SPACEG-128GB-WIFI-XW8PWY"",""attributes"":{""Color"":""Space Gray"",""Storage"":""128GB"",""Connectivity"":""Wi-Fi""},""price"":79999,""stock"":5,""imageUrls"":[],""isActive"":true},{""sku"":""APPLEIPA-SPACEG-128GB-WIFICE-C3YAWS"",""attributes"":{""Color"":""Space Gray"",""Storage"":""128GB"",""Connectivity"":""Wi-Fi + Cellular""},""price"":95999,""stock"":3,""imageUrls"":[],""isActive"":true}]",true,2026-03-13T10:00:00.000Z,2026-08-15T16:45:41.168Z
781f5c3da4c4787cbaeb911a,Apple MacBook Air 13-inch (M2),apple-macbook-air-13-inch-m2,M2. MagSafe. Fanless design.,159999,bdt,0,1.24,dd275c791b65bfe2d7b37617,[],true,false,e2def2d4f7001e0f15883679,56bfefe8c01343573320999b,[],0,0,"[{""key"":""Display"",""value"":""13.6\"" Liquid Retina""},{""key"":""Chipset"",""value"":""Apple M2""},{""key"":""RAM"",""value"":""8GB unified""},{""key"":""Battery"",""value"":""Up to 18h""}]","[""M2"",""MagSafe"",""Fanless design""]",,"[{""name"":""Midnight"",""hex"":""#2f3134""},{""name"":""Starlight"",""hex"":""#f1ece4""}]","[{""key"":""Storage"",""values"":[""256GB"",""512GB""]},{""key"":""Memory"",""values"":[""8GB"",""16GB""]}]","[{""sku"":""APPLEMAC-MIDNIG-256GB-8GB-8YJBY7"",""attributes"":{""Color"":""Midnight"",""Storage"":""256GB"",""Memory"":""8GB""},""price"":159999,""stock"":4,""imageUrls"":[],""isActive"":true},{""sku"":""APPLEMAC-MIDNIG-512GB-8GB-5CAMVP"",""attributes"":{""Color"":""Midnight"",""Storage"":""512GB"",""Memory"":""8GB""},""price"":179999,""stock"":3,""imageUrls"":[],""isActive"":true},{""sku"":""APPLEMAC-MIDNIG-512GB-16GB-2XHZTB"",""attributes"":{""Color"":""Midnight"",""Storage"":""512GB"",""Memory"":""16GB""},""price"":194999,""stock"":2,""imageUrls"":[],""isActive"":true},{""sku"":""APPLEMAC-STARLI-256GB-8GB-D95MTN"",""attributes"":{""Color"":""Starlight"",""Storage"":""256GB"",""Memory"":""8GB""},""price"":159999,""stock"":3,""imageUrls"":[],""isActive"":true}]",true,2026-03-14T10:00:00.000Z,2026-08-15T16:45:41.168Z
bca19ccdd73f0f21da6e5384,Apple AirPods Pro (2nd Gen),apple-airpods-pro-2nd-gen,2x ANC. Adaptive Audio. USB-C case.,27999,bdt,0,0.061,127881964a63721fbfced0de,[],true,false,e2def2d4f7001e0f15883679,56bfefe8c01343573320999b,[],0,0,"[{""key"":""Type"",""value"":""TWS ANC earbuds""},{""key"":""Chip"",""value"":""H2""},{""key"":""Battery"",""value"":""6h + 30h case""},{""key"":""Waterproof"",""value"":""IPX4""}]","[""2x ANC"",""Adaptive Audio"",""USB-C case""]",,"[{""name"":""White"",""hex"":""#f5f5f7""}]","[{""key"":""Charging Case"",""values"":[""USB-C"",""Lightning""]}]","[{""sku"":""APPLEAIR-WHITE-USBC-D2RUEA"",""attributes"":{""Color"":""White"",""Charging Case"":""USB-C""},""price"":27999,""stock"":40,""imageUrls"":[],""isActive"":true},{""sku"":""APPLEAIR-WHITE-LIGHTN-8ZKR8Q"",""attributes"":{""Color"":""White"",""Charging Case"":""Lightning""},""price"":25999,""stock"":25,""imageUrls"":[],""isActive"":true}]",true,2026-03-15T10:00:00.000Z,2026-08-15T16:45:41.168Z
