_id,name,slug,description,price,currency,stock,weight,category,imageUrls,isActive,isDeleted,brand,createdBy,reviews,averageRating,ratingCount,specification,keyFeatures,offerPrice,colorOptions,attributes,variants,hasVariants,createdAt,updatedAt
6b5891112bfc14f8330fe10a,Loom Linen Button-Up Shirt,loom-linen-button-up-shirt,Breathable linen. Summer staple. Natural crease.,2199,bdt,0,0.3,c36d776fe45f91e038d54f9c,[],true,false,6a6e242e88c54e78f76382de,e63ee603c66c64bfc0a2cefd,"[""4df5a5335465500915d36e62"",""beeb847aadead03cc5210b1e"",""2be6a3f2abb106a2fdd0c8b6"",""5b72e514d1db0e466e909db7"",""4920665d6ad7dbb59485a951"",""5fa57c5abd481bba82c592f4"",""c1d1e4aa151a00ab3bb47e59""]",4.7,7,"[{""key"":""Fabric"",""value"":""100% Linen""},{""key"":""Fit"",""value"":""Relaxed""},{""key"":""Sleeve"",""value"":""Short""}]","[""Breathable linen"",""Summer staple"",""Natural crease""]",,"[{""name"":""White"",""hex"":""#ffffff""},{""name"":""Sky Blue"",""hex"":""#87ceeb""},{""name"":""Sand"",""hex"":""#c2b280""}]","[{""key"":""Size"",""values"":[""S"",""M"",""L"",""XL""]},{""key"":""Color"",""values"":[""White"",""Sky Blue"",""Sand""]}]","[{""sku"":""LOOMLINE-M-WHITE-6GZC36"",""attributes"":{""Size"":""M"",""Color"":""White""},""price"":2199,""stock"":20,""imageUrls"":[],""isActive"":true},{""sku"":""LOOMLINE-L-WHITE-7ZBBFW"",""attributes"":{""Size"":""L"",""Color"":""White""},""price"":2199,""stock"":16,""imageUrls"":[],""isActive"":true},{""sku"":""LOOMLINE-M-SKYBLU-26CJE4"",""attributes"":{""Size"":""M"",""Color"":""Sky Blue""},""price"":2199,""stock"":14,""imageUrls"":[],""isActive"":true},{""sku"":""LOOMLINE-L-SAND-ZK2BJZ"",""attributes"":{""Size"":""L"",""Color"":""Sand""},""price"":2199,""stock"":10,""imageUrls"":[],""isActive"":true}]",true,2026-02-13T10:00:00.000Z,2026-08-15T16:45:41.215Z
cc95a4173b84600214f63b2f,Attor Maxi Wrap Dress,attor-maxi-wrap-dress,Flattering wrap. V-neck. Machine washable.,3499,bdt,0,0.4,c4a0ef55a5c968790c152054,[],true,false,1db291799dde4f15a714cf5f,e63ee603c66c64bfc0a2cefd,"[""70b1a909cf444adc60fccc65"",""9bb4c63a9c7f5bc7bc533a69""]",5,2,"[{""key"":""Fabric"",""value"":""95% Viscose, 5% Elastane""},{""key"":""Fit"",""value"":""Wrap""},{""key"":""Length"",""value"":""Midi""}]","[""Flattering wrap"",""V-neck"",""Machine washable""]",,"[{""name"":""Burgundy"",""hex"":""#800020""},{""name"":""Emerald"",""hex"":""#046307""},{""name"":""Black"",""hex"":""#1a1a1a""}]","[{""key"":""Size"",""values"":[""S"",""M"",""L""]},{""key"":""Color"",""values"":[""Burgundy"",""Emerald"",""Black""]}]","[{""sku"":""ATTORMAX-M-BURGUN-9WRLDY"",""attributes"":{""Size"":""M"",""Color"":""Burgundy""},""price"":3499,""stock"":12,""imageUrls"":[],""isActive"":true},{""sku"":""ATTORMAX-M-EMERAL-EHPWAP"",""attributes"":{""Size"":""M"",""Color"":""Emerald""},""price"":3499,""stock"":10,""imageUrls"":[],""isActive"":true},{""sku"":""ATTORMAX-S-BURGUN-TN4Y4R"",""attributes"":{""Size"":""S"",""Color"":""Burgundy""},""price"":3499,""stock"":10,""imageUrls"":[],""isActive"":true},{""sku"":""ATTORMAX-L-BLACK-4SNRVL"",""attributes"":{""Size"":""L"",""Color"":""Black""},""price"":3499,""stock"":8,""imageUrls"":[],""isActive"":true}]",true,2026-02-14T10:00:00.000Z,2026-08-15T16:45:41.215Z
a713d6e63ab9e98d50caed32,Denim Co. Denim Jacket,denim-co-denim-jacket,Classic trucker. Brass buttons. Ages well.,3999,bdt,0,0.85,c4b1961a4f14afecadbde9e7,[],true,false,86bf5b38f6dc644d0c6533a8,e63ee603c66c64bfc0a2cefd,"[""2fba57eae43ef79426ab4613"",""386c110343644b53d455fd0d"",""075726214bf63fc01f19af36"",""0c30a6c3549e8ab061d41c2c"",""9c92607525aa204de4384e1a""]",4.6,5,"[{""key"":""Fabric"",""value"":""100% Cotton Denim""},{""key"":""Fit"",""value"":""Regular""},{""key"":""Wash"",""value"":""Light blue""}]","[""Classic trucker"",""Brass buttons"",""Ages well""]",,"[{""name"":""Light Blue"",""hex"":""#add8e6""},{""name"":""Washed Black"",""hex"":""#3a3a3a""}]","[{""key"":""Size"",""values"":[""M"",""L"",""XL""]},{""key"":""Color"",""values"":[""Light Blue"",""Washed Black""]}]","[{""sku"":""DENIMCOD-M-LIGHTB-QUK5BV"",""attributes"":{""Size"":""M"",""Color"":""Light Blue""},""price"":3999,""stock"":10,""imageUrls"":[],""isActive"":true},{""sku"":""DENIMCOD-L-LIGHTB-RA3UYE"",""attributes"":{""Size"":""L"",""Color"":""Light Blue""},""price"":3999,""stock"":12,""imageUrls"":[],""isActive"":true},{""sku"":""DENIMCOD-L-WASHED-YNQEVD"",""attributes"":{""Size"":""L"",""Color"":""Washed Black""},""price"":3999,""stock"":8,""imageUrls"":[],""isActive"":true},{""sku"":""DENIMCOD-XL-LIGHTB-PCWDY8"",""attributes"":{""Size"":""XL"",""Color"":""Light Blue""},""price"":3999,""stock"":6,""imageUrls"":[],""isActive"":true}]",true,2026-02-15T10:00:00.000Z,2026-08-15T16:45:41.215Z
a31f552749f737e674610329,Urban Threads Cargo Pants,urban-threads-cargo-pants,Utility pockets. Ripstop. Street-ready.,2699,bdt,0,0.55,6eb77829deaf1df603af3bc5,[],true,false,18d49092a9d29832fba41fe9,e63ee603c66c64bfc0a2cefd,"[""1e33310f4cec2d71c8c57783"",""3c2e898b9187938d2275c6c8"",""30d725105bb9c7c20bf2aad9"",""e8da7fa9c9dc63f0a3486e73"",""04bb42df9b969708d2caea31"",""dd98ca1a4c437050064afa18"",""5ff830979a7462084b05f33d"",""6fc924ac334912331fbae48e""]",4,8,"[{""key"":""Fabric"",""value"":""Cotton Ripstop""},{""key"":""Fit"",""value"":""Tapered""},{""key"":""Pockets"",""value"":""6""}]","[""Utility pockets"",""Ripstop"",""Street-ready""]",,"[{""name"":""Olive"",""hex"":""#556b2f""},{""name"":""Black"",""hex"":""#1a1a1a""}]","[{""key"":""Waist"",""values"":[""30"",""32"",""34""]},{""key"":""Color"",""values"":[""Olive"",""Black""]}]","[{""sku"":""URBANTHR-32-OLIVE-3MKTSB"",""attributes"":{""Waist"":""32"",""Color"":""Olive""},""price"":2699,""stock"":20,""imageUrls"":[],""isActive"":true},{""sku"":""URBANTHR-32-BLACK-27ASGG"",""attributes"":{""Waist"":""32"",""Color"":""Black""},""price"":2699,""stock"":18,""imageUrls"":[],""isActive"":true},{""sku"":""URBANTHR-34-OLIVE-4SXUSB"",""attributes"":{""Waist"":""34"",""Color"":""Olive""},""price"":2699,""stock"":14,""imageUrls"":[],""isActive"":true},{""sku"":""URBANTHR-30-BLACK-NRYZ3B"",""attributes"":{""Waist"":""30"",""Color"":""Black""},""price"":2699,""stock"":12,""imageUrls"":[],""isActive"":true}]",true,2026-02-16T10:00:00.000Z,2026-08-15T16:45:41.215Z
c4c6de0adf0d30f236af8f39,Aristo Pleated Trousers,aristo-pleated-trousers,Single pleat. Cuff or no cuff. Work-to-evening.,3499,bdt,0,0.5,9bb35c41b115b0fdf9353466,[],true,false,8c3953216fc604a76674e465,e63ee603c66c64bfc0a2cefd,"[""47421fb94e81d28a544f4f75"",""c28a804253e3079df8115265"",""4a8716eba35a70b778c2fa21""]",4.3,3,"[{""key"":""Fabric"",""value"":""Wool Blend""},{""key"":""Fit"",""value"":""Tapered""},{""key"":""Pleat"",""value"":""Single""}]","[""Single pleat"",""Cuff or no cuff"",""Work-to-evening""]",,"[{""name"":""Charcoal"",""hex"":""#36454f""},{""name"":""Navy"",""hex"":""#1f3050""}]","[{""key"":""Waist"",""values"":[""30"",""32"",""34"",""36""]},{""key"":""Color"",""values"":[""Charcoal"",""Navy""]}]","[{""sku"":""ARISTOPL-32-CHARCO-RBJR7S"",""attributes"":{""Waist"":""32"",""Color"":""Charcoal""},""price"":3499,""stock"":15,""imageUrls"":[],""isActive"":true},{""sku"":""ARISTOPL-34-CHARCO-6BWGHM"",""attributes"":{""Waist"":""34"",""Color"":""Charcoal""},""price"":3499,""stock"":12,""imageUrls"":[],""isActive"":true},{""sku"":""ARISTOPL-32-NAVY-KZ4YC2"",""attributes"":{""Waist"":""32"",""Color"":""Navy""},""price"":3499,""stock"":12,""imageUrls"":[],""isActive"":true},{""sku"":""ARISTOPL-36-NAVY-SVNPZK"",""attributes"":{""Waist"":""36"",""Color"":""Navy""},""price"":3499,""stock"":8,""imageUrls"":[],""isActive"":true}]",true,2026-03-10T10:00:00.000Z,2026-08-15T16:45:41.215Z
6a46fcde5c69b80a36cdcb17,Loom Merino Wool Crewneck,loom-merino-wool-crewneck,Itch-free merino. Temperature-regulating. Odor-resistant.,4499,bdt,0,0.35,c36d776fe45f91e038d54f9c,[],true,false,6a6e242e88c54e78f76382de,e63ee603c66c64bfc0a2cefd,[],0,0,"[{""key"":""Fabric"",""value"":""100% Merino Wool""},{""key"":""Fit"",""value"":""Regular""},{""key"":""Weight"",""value"":""12 gauge""}]","[""Itch-free merino"",""Temperature-regulating"",""Odor-resistant""]",,"[{""name"":""Oatmeal"",""hex"":""#e3d5b8""},{""name"":""Forest"",""hex"":""#228b22""}]","[{""key"":""Size"",""values"":[""S"",""M"",""L""]},{""key"":""Color"",""values"":[""Oatmeal"",""Forest""]}]","[{""sku"":""LOOMMERI-M-OATMEA-GTS2W2"",""attributes"":{""Size"":""M"",""Color"":""Oatmeal""},""price"":4499,""stock"":8,""imageUrls"":[],""isActive"":true},{""sku"":""LOOMMERI-L-OATMEA-JV2REY"",""attributes"":{""Size"":""L"",""Color"":""Oatmeal""},""price"":4499,""stock"":7,""imageUrls"":[],""isActive"":true},{""sku"":""LOOMMERI-M-FOREST-D3GAQ4"",""attributes"":{""Size"":""M"",""Color"":""Forest""},""price"":4499,""stock"":6,""imageUrls"":[],""isActive"":true},{""sku"":""LOOMMERI-S-OATMEA-J8GXB8"",""attributes"":{""Size"":""S"",""Color"":""Oatmeal""},""price"":4499,""stock"":5,""imageUrls"":[],""isActive"":true}]",true,2026-03-11T10:00:00.000Z,2026-08-15T16:45:41.215Z
4b30562790e7a5af6f21973b,Attor Pleated Wide-Leg Trousers,attor-pleated-wide-leg-trousers,High rise. Fluid drape. Office chic.,2899,bdt,0,0.42,c4a0ef55a5c968790c152054,[],true,false,1db291799dde4f15a714cf5f,e63ee603c66c64bfc0a2cefd,[],0,0,"[{""key"":""Fabric"",""value"":""Viscose Blend""},{""key"":""Fit"",""value"":""Wide-leg""},{""key"":""Rise"",""value"":""High""}]","[""High rise"",""Fluid drape"",""Office chic""]",,"[{""name"":""Black"",""hex"":""#1a1a1a""},{""name"":""Beige"",""hex"":""#d8d2c4""}]","[{""key"":""Size"",""values"":[""S"",""M"",""L""]},{""key"":""Color"",""values"":[""Black"",""Beige""]}]","[{""sku"":""ATTORPLE-S-BLACK-DGX7RA"",""attributes"":{""Size"":""S"",""Color"":""Black""},""price"":2899,""stock"":15,""imageUrls"":[],""isActive"":true},{""sku"":""ATTORPLE-M-BLACK-BJNUKV"",""attributes"":{""Size"":""M"",""Color"":""Black""},""price"":2899,""stock"":14,""imageUrls"":[],""isActive"":true},{""sku"":""ATTORPLE-M-BEIGE-ZS5CXH"",""attributes"":{""Size"":""M"",""Color"":""Beige""},""price"":2899,""stock"":12,""imageUrls"":[],""isActive"":true},{""sku"":""ATTORPLE-L-BLACK-S882CQ"",""attributes"":{""Size"":""L"",""Color"":""Black""},""price"":2899,""stock"":10,""imageUrls"":[],""isActive"":true}]",true,2026-03-12T10:00:00.000Z,2026-08-15T16:45:41.215Z
3511a06b2f710398f290006f,Urban Threads Oversized Tee,urban-threads-oversized-tee,Boxy fit. Drop shoulders. Heavy cotton.,1299,bdt,0,0.22,6eb77829deaf1df603af3bc5,[],true,false,18d49092a9d29832fba41fe9,e63ee603c66c64bfc0a2cefd,[],0,0,"[{""key"":""Fabric"",""value"":""100% Cotton""},{""key"":""Fit"",""value"":""Oversized""},{""key"":""Weight"",""value"":""200 GSM""}]","[""Boxy fit"",""Drop shoulders"",""Heavy cotton""]",,"[{""name"":""Black"",""hex"":""#1a1a1a""},{""name"":""White"",""hex"":""#ffffff""},{""name"":""Acid Wash"",""hex"":""#c7c7c7""}]","[{""key"":""Size"",""values"":[""S"",""M"",""L"",""XL""]},{""key"":""Color"",""values"":[""Black"",""White"",""Acid Wash""]}]","[{""sku"":""URBANTHR-M-BLACK-V4A85T"",""attributes"":{""Size"":""M"",""Color"":""Black""},""price"":1299,""stock"":30,""imageUrls"":[],""isActive"":true},{""sku"":""URBANTHR-L-BLACK-DHPLEK"",""attributes"":{""Size"":""L"",""Color"":""Black""},""price"":1299,""stock"":25,""imageUrls"":[],""isActive"":true},{""sku"":""URBANTHR-M-WHITE-FEZ46R"",""attributes"":{""Size"":""M"",""Color"":""White""},""price"":1299,""stock"":20,""imageUrls"":[],""isActive"":true},{""sku"":""URBANTHR-XL-ACIDWA-5EFBNK"",""attributes"":{""Size"":""XL"",""Color"":""Acid Wash""},""price"":1299,""stock"":12,""imageUrls"":[],""isActive"":true}]",true,2026-03-13T10:00:00.000Z,2026-08-15T16:45:41.215Z
01dbdaa9913ef00f344ba8e3,Aristo Formal Dress Shirt,aristo-formal-dress-shirt,Crisp poplin. French placket. Non-iron.,1899,bdt,0,0.32,9bb35c41b115b0fdf9353466,[],true,false,8c3953216fc604a76674e465,e63ee603c66c64bfc0a2cefd,[],0,0,"[{""key"":""Fabric"",""value"":""Cotton Poplin""},{""key"":""Fit"",""value"":""Slim""},{""key"":""Collar"",""value"":""Spread""}]","[""Crisp poplin"",""French placket"",""Non-iron""]","{""type"":""flat"",""value"":200,""startAt"":""2026-08-01T00:00:00.000Z"",""endAt"":""2026-08-31T23:59:59.000Z"",""isActive"":true}","[{""name"":""White"",""hex"":""#ffffff""},{""name"":""Light Blue"",""hex"":""#add8e6""}]","[{""key"":""Size"",""values"":[""S"",""M"",""L"",""XL""]},{""key"":""Color"",""values"":[""White"",""Light Blue""]}]","[{""sku"":""ARISTOFO-M-WHITE-NUWKAF"",""attributes"":{""Size"":""M"",""Color"":""White""},""price"":1899,""stock"":30,""imageUrls"":[],""isActive"":true},{""sku"":""ARISTOFO-L-WHITE-VNDXS3"",""attributes"":{""Size"":""L"",""Color"":""White""},""price"":1899,""stock"":25,""imageUrls"":[],""isActive"":true},{""sku"":""ARISTOFO-M-LIGHTB-VCK2DH"",""attributes"":{""Size"":""M"",""Color"":""Light Blue""},""price"":1899,""stock"":20,""imageUrls"":[],""isActive"":true},{""sku"":""ARISTOFO-XL-WHITE-6DRFPU"",""attributes"":{""Size"":""XL"",""Color"":""White""},""price"":1899,""stock"":15,""imageUrls"":[],""isActive"":true}]",true,2026-03-14T10:00:00.000Z,2026-08-15T16:45:41.215Z
7794fd238926033aee2ec2e7,Loom Cotton Pique Polo,loom-cotton-pique-polo,Classic polo. Breathable pique. Smart-casual.,1599,bdt,0,0.25,6eb77829deaf1df603af3bc5,[],true,false,6a6e242e88c54e78f76382de,e63ee603c66c64bfc0a2cefd,[],0,0,"[{""key"":""Fabric"",""value"":""100% Cotton Pique""},{""key"":""Fit"",""value"":""Regular""},{""key"":""Collar"",""value"":""Ribbed""}]","[""Classic polo"",""Breathable pique"",""Smart-casual""]",,"[{""name"":""Navy"",""hex"":""#1f3050""},{""name"":""White"",""hex"":""#ffffff""},{""name"":""Burgundy"",""hex"":""#800020""}]","[{""key"":""Size"",""values"":[""S"",""M"",""L"",""XL""]},{""key"":""Color"",""values"":[""Navy"",""White"",""Burgundy""]}]","[{""sku"":""LOOMCOTT-M-NAVY-A689RS"",""attributes"":{""Size"":""M"",""Color"":""Navy""},""price"":1599,""stock"":25,""imageUrls"":[],""isActive"":true},{""sku"":""LOOMCOTT-L-NAVY-3JUJXR"",""attributes"":{""Size"":""L"",""Color"":""Navy""},""price"":1599,""stock"":22,""imageUrls"":[],""isActive"":true},{""sku"":""LOOMCOTT-M-WHITE-JMPVT5"",""attributes"":{""Size"":""M"",""Color"":""White""},""price"":1599,""stock"":18,""imageUrls"":[],""isActive"":true},{""sku"":""LOOMCOTT-L-BURGUN-8XPFP7"",""attributes"":{""Size"":""L"",""Color"":""Burgundy""},""price"":1599,""stock"":12,""imageUrls"":[],""isActive"":true}]",true,2026-03-15T10:00:00.000Z,2026-08-15T16:45:41.216Z
