_id,name,slug,description,price,currency,stock,weight,category,imageUrls,isActive,isDeleted,brand,createdBy,reviews,averageRating,ratingCount,specification,keyFeatures,offerPrice,colorOptions,attributes,variants,hasVariants,createdAt,updatedAt
5f6a7017189dab65f91283da,Swiss Arabian Jannat Al Firdaus,swiss-arabian-jannat-al-firdaus,Fruity floral. Airy. Budget-friendly.,3200,bdt,0,0.1,d2a8d0cedfd80ec4d949e494,[],true,false,89a199fab190b1baae00d6e6,fa466a8511f9c519f289bb23,"[""0bc0a0f03a6b96bc27e0912b"",""d6a98c721c7ef82ca51ece75"",""e61b2f1c0137e169d318d69e"",""7257764c55700184cabdde10"",""9e1ef48e9fb6676b13ce363e"",""9f51c0833a20222a47e16de7"",""6fb525e31b70825803e39b02""]",4.7,7,"[{""key"":""Type"",""value"":""Eau de Parfum Oil""},{""key"":""Volume"",""value"":""100ml""},{""key"":""Notes"",""value"":""Freesia, Musk, Vanilla""}]","[""Fruity floral"",""Airy"",""Budget-friendly""]",,"[{""name"":""Fuchsia"",""hex"":""#ff00ff""}]","[{""key"":""Size"",""values"":[""50ml"",""100ml""]}]","[{""sku"":""SWISSARA-50ML-2GRZP7"",""attributes"":{""Size"":""50ml""},""price"":2000,""stock"":22,""imageUrls"":[],""isActive"":true},{""sku"":""SWISSARA-100ML-6D7UXX"",""attributes"":{""Size"":""100ml""},""price"":3200,""stock"":16,""imageUrls"":[],""isActive"":true}]",true,2026-02-13T10:00:00.000Z,2026-08-15T16:45:41.184Z
90c19863fb358af0c66d0261,Lattafa Oud Mood,lattafa-oud-mood,Fresh oud. Bright. Daytime wear.,3500,bdt,0,0.1,9712c026363b0a307c6f5580,[],true,false,62918f4c58dbaac6a2e2333e,fa466a8511f9c519f289bb23,"[""648376a5c2d840d48774a255"",""fa480aa3a8f9482cbbdfdbd5""]",5,2,"[{""key"":""Type"",""value"":""Eau de Parfum Oil""},{""key"":""Volume"",""value"":""100ml""},{""key"":""Notes"",""value"":""Oud, Citrus, Spice""}]","[""Fresh oud"",""Bright"",""Daytime wear""]",,"[{""name"":""Cobalt"",""hex"":""#0047ab""}]","[{""key"":""Size"",""values"":[""50ml"",""100ml""]}]","[{""sku"":""LATTAFAO-50ML-H6Z7FS"",""attributes"":{""Size"":""50ml""},""price"":2200,""stock"":20,""imageUrls"":[],""isActive"":true},{""sku"":""LATTAFAO-100ML-S799A6"",""attributes"":{""Size"":""100ml""},""price"":3500,""stock"":14,""imageUrls"":[],""isActive"":true}]",true,2026-02-14T10:00:00.000Z,2026-08-15T16:45:41.184Z
6ed180b9b08b5095fe135b52,Lattafa Raghba EDP Oil,lattafa-raghba-edp-oil,Sweet musk. Cozy. Great value.,2800,bdt,0,0.1,3a9f5e8ae31418b6552c3486,[],true,false,62918f4c58dbaac6a2e2333e,fa466a8511f9c519f289bb23,"[""b70be180bfa2f4d045534b63"",""ed15bc3297162972e4eaf220"",""a8f3c194ed708a7e70e53c17"",""7c99e69ac3019c2bd266780a"",""c43c2843923f9d9091cf48ea""]",4.6,5,"[{""key"":""Type"",""value"":""Eau de Parfum Oil""},{""key"":""Volume"",""value"":""100ml""},{""key"":""Notes"",""value"":""Vanilla, Oud, Sugar""}]","[""Sweet musk"",""Cozy"",""Great value""]",,"[{""name"":""Chocolate"",""hex"":""#7b3f00""}]","[{""key"":""Size"",""values"":[""50ml"",""100ml""]}]","[{""sku"":""LATTAFAR-50ML-NSS2PQ"",""attributes"":{""Size"":""50ml""},""price"":1800,""stock"":25,""imageUrls"":[],""isActive"":true},{""sku"":""LATTAFAR-100ML-TQLYDA"",""attributes"":{""Size"":""100ml""},""price"":2800,""stock"":18,""imageUrls"":[],""isActive"":true}]",true,2026-02-15T10:00:00.000Z,2026-08-15T16:45:41.184Z
fb4d3c8282ef1cb028595457,Rasasi La Yuqawam EDP Oil,rasasi-la-yuqawam-edp-oil,Leather-raspberry. Bold. Compliment magnet.,8900,bdt,0,0.1,3a9f5e8ae31418b6552c3486,[],true,false,68e03b558bd884b679d9569b,fa466a8511f9c519f289bb23,"[""5ed8d73812a56e3d032a923b"",""60d68f7379dd67e855fbd061"",""22350908e490b7e48327a731"",""e9cf08fa2be8c2d5222d0f72"",""e41733a6d2a94792dc04b8be"",""4eb744a5e2e55c825a7e071d"",""56d28db4c3b38f1a5c85f8d0"",""bcf0325f9fea8150cd2eb46e""]",4,8,"[{""key"":""Type"",""value"":""Eau de Parfum Oil""},{""key"":""Volume"",""value"":""100ml""},{""key"":""Notes"",""value"":""Leather, Raspberry, Saffron""}]","[""Leather-raspberry"",""Bold"",""Compliment magnet""]",,"[{""name"":""Blackberry"",""hex"":""#4d001f""}]","[{""key"":""Size"",""values"":[""50ml"",""100ml""]}]","[{""sku"":""RASASILA-50ML-NNTYPY"",""attributes"":{""Size"":""50ml""},""price"":5600,""stock"":10,""imageUrls"":[],""isActive"":true},{""sku"":""RASASILA-100ML-H89BJL"",""attributes"":{""Size"":""100ml""},""price"":8900,""stock"":6,""imageUrls"":[],""isActive"":true}]",true,2026-02-16T10:00:00.000Z,2026-08-15T16:45:41.184Z
608f40f84471eadef3005413,Rasasi Hawas EDP Oil,rasasi-hawas-edp-oil,Fresh aquatic. Invigorating. Youthful.,6800,bdt,0,0.1,541449b19f17706f9f0c4a2b,[],true,false,68e03b558bd884b679d9569b,fa466a8511f9c519f289bb23,"[""39b02607142c8c0014c823d7"",""43e946d3ae40a040760cb7b3"",""8a03df23b36b67ed933aa437""]",4.3,3,"[{""key"":""Type"",""value"":""Eau de Parfum Oil""},{""key"":""Volume"",""value"":""100ml""},{""key"":""Notes"",""value"":""Bergamot, Cinnamon, Musk""}]","[""Fresh aquatic"",""Invigorating"",""Youthful""]",,"[{""name"":""Ocean"",""hex"":""#0a7ea4""}]","[{""key"":""Size"",""values"":[""50ml"",""100ml""]}]","[{""sku"":""RASASIHA-50ML-58YFTR"",""attributes"":{""Size"":""50ml""},""price"":4200,""stock"":12,""imageUrls"":[],""isActive"":true},{""sku"":""RASASIHA-100ML-FUFMTP"",""attributes"":{""Size"":""100ml""},""price"":6800,""stock"":8,""imageUrls"":[],""isActive"":true}]",true,2026-03-10T10:00:00.000Z,2026-08-15T16:45:41.184Z
f0dcac4ca9fb2b7c6545b14c,Attor Majmua Attar,attor-majmua-attar,Traditional blend. Soothing. Affordable.,2200,bdt,0,0.012,9e1918f4fdc104966df92c84,[],true,false,bbeeafc3024ff48667c87a2a,fa466a8511f9c519f289bb23,[],0,0,"[{""key"":""Concentration"",""value"":""Pure Attar""},{""key"":""Volume"",""value"":""12ml""},{""key"":""Notes"",""value"":""Sandalwood, Rose, Jasmine""}]","[""Traditional blend"",""Soothing"",""Affordable""]",,"[{""name"":""Sandal"",""hex"":""#c19a6b""}]","[{""key"":""Size"",""values"":[""6ml"",""12ml"",""30ml""]}]","[{""sku"":""ATTORMAJ-6ML-AKNFQ3"",""attributes"":{""Size"":""6ml""},""price"":1300,""stock"":30,""imageUrls"":[],""isActive"":true},{""sku"":""ATTORMAJ-12ML-ZMEFRB"",""attributes"":{""Size"":""12ml""},""price"":2200,""stock"":20,""imageUrls"":[],""isActive"":true},{""sku"":""ATTORMAJ-30ML-DAQLNH"",""attributes"":{""Size"":""30ml""},""price"":4500,""stock"":10,""imageUrls"":[],""isActive"":true}]",true,2026-03-11T10:00:00.000Z,2026-08-15T16:45:41.184Z
97da22726b875cb252c29898,Attor Musk Al Tahara,attor-musk-al-tahara,Clean musk. Unisex. Daily wear.,1800,bdt,0,0.012,3a9f5e8ae31418b6552c3486,[],true,false,bbeeafc3024ff48667c87a2a,fa466a8511f9c519f289bb23,[],0,0,"[{""key"":""Concentration"",""value"":""Pure Attar""},{""key"":""Volume"",""value"":""12ml""},{""key"":""Notes"",""value"":""White Musk, Amber""}]","[""Clean musk"",""Unisex"",""Daily wear""]",,"[{""name"":""Ivory"",""hex"":""#fffff0""}]","[{""key"":""Size"",""values"":[""6ml"",""12ml""]}]","[{""sku"":""ATTORMUS-6ML-7JNU9R"",""attributes"":{""Size"":""6ml""},""price"":1100,""stock"":35,""imageUrls"":[],""isActive"":true},{""sku"":""ATTORMUS-12ML-FCQFCP"",""attributes"":{""Size"":""12ml""},""price"":1800,""stock"":25,""imageUrls"":[],""isActive"":true}]",true,2026-03-12T10:00:00.000Z,2026-08-15T16:45:41.184Z
8f0de4e681512728f04d3530,Attor Shamama Attar,attor-shamama-attar,Complex spice. Herbal. Unisex.,4200,bdt,0,0.012,9e1918f4fdc104966df92c84,[],true,false,bbeeafc3024ff48667c87a2a,fa466a8511f9c519f289bb23,[],0,0,"[{""key"":""Concentration"",""value"":""Pure Attar""},{""key"":""Volume"",""value"":""12ml""},{""key"":""Notes"",""value"":""Spices, Herbs, Woody""}]","[""Complex spice"",""Herbal"",""Unisex""]",,"[{""name"":""Forest"",""hex"":""#228b22""}]","[{""key"":""Size"",""values"":[""6ml"",""12ml""]}]","[{""sku"":""ATTORSHA-6ML-UPWJ6E"",""attributes"":{""Size"":""6ml""},""price"":2600,""stock"":12,""imageUrls"":[],""isActive"":true},{""sku"":""ATTORSHA-12ML-XTVX4N"",""attributes"":{""Size"":""12ml""},""price"":4200,""stock"":8,""imageUrls"":[],""isActive"":true}]",true,2026-03-13T10:00:00.000Z,2026-08-15T16:45:41.184Z
a4a141e94e4bef4d4192190d,Attor Amber Oud Attar,attor-amber-oud-attar,Deep amber. Balsamic. Evening scent.,6800,bdt,0,0.012,9712c026363b0a307c6f5580,[],true,false,bbeeafc3024ff48667c87a2a,fa466a8511f9c519f289bb23,[],0,0,"[{""key"":""Concentration"",""value"":""Pure Attar""},{""key"":""Volume"",""value"":""12ml""},{""key"":""Notes"",""value"":""Amber, Oud, Musk""}]","[""Deep amber"",""Balsamic"",""Evening scent""]",,"[{""name"":""Honey"",""hex"":""#ffc30b""}]","[{""key"":""Size"",""values"":[""6ml"",""12ml"",""30ml""]}]","[{""sku"":""ATTORAMB-6ML-YK263F"",""attributes"":{""Size"":""6ml""},""price"":4200,""stock"":10,""imageUrls"":[],""isActive"":true},{""sku"":""ATTORAMB-12ML-48AVC5"",""attributes"":{""Size"":""12ml""},""price"":6800,""stock"":6,""imageUrls"":[],""isActive"":true},{""sku"":""ATTORAMB-30ML-NXRJYN"",""attributes"":{""Size"":""30ml""},""price"":14500,""stock"":3,""imageUrls"":[],""isActive"":true}]",true,2026-03-14T10:00:00.000Z,2026-08-15T16:45:41.184Z
4ed3a2fc2caf46d96abd796e,Al Haramain Musk Al Sahara,al-haramain-musk-al-sahara,Desert musk. Soft. Elegant.,2900,bdt,0,0.1,3a9f5e8ae31418b6552c3486,[],true,false,13e9fb645b07c07308d38f63,fa466a8511f9c519f289bb23,[],0,0,"[{""key"":""Type"",""value"":""Perfume Oil""},{""key"":""Volume"",""value"":""100ml""},{""key"":""Notes"",""value"":""White Musk, Sandalwood""}]","[""Desert musk"",""Soft"",""Elegant""]",,"[{""name"":""Sand"",""hex"":""#c2b280""}]","[{""key"":""Size"",""values"":[""50ml"",""100ml""]}]","[{""sku"":""ALHARAMA-50ML-UKYRAJ"",""attributes"":{""Size"":""50ml""},""price"":1800,""stock"":20,""imageUrls"":[],""isActive"":true},{""sku"":""ALHARAMA-100ML-FKFXQ3"",""attributes"":{""Size"":""100ml""},""price"":2900,""stock"":14,""imageUrls"":[],""isActive"":true}]",true,2026-03-15T10:00:00.000Z,2026-08-15T16:45:41.184Z
